,ngo_name,full_address,city,state,contact_1,contact_2,website,mail
0,h r educational foundation,"16-7-411/2 , GROUND FLOOR , SHAMA RESIDENCY, VASLANE MANGALORE",MANGALORE,KARNATAKA,Not Available,8123022506,Not Available,hreducationaltrust(at)gmail[dot]com
0,HADONG KHANGTSEN BUDDHISI CULTURAL SOCIETY,HADONG KHANGTSEN BUDDHISI CULTURAL SOCIETY BYLAKUPPE,MYSORE,KARNATAKA,Not Available,9741441182,Not Available,hardhong2005(at)yahoo[dot]co.in
0,haleema educational and charitable trust,"SFS13, MIG 2nd KHB Colony near Masjid-e-rehman vakkalgera, bilalabad.",Gulbarga,KARNATAKA,Not Available,9242476654,Not Available,haleema_ncpul(at)rediffmail[dot]com
0,HANDICRAFTS AGRICULTURE NATURE DEVELOPMENT SOCIETY,"126,L.K.KABADE BUILDING,BEHIND CONSUMER COURT,GANESH NAGAR,BIJAPUR-586101",BIJAPUR,KARNATAKA,08352-276731,9886735877,http://www.handsandartisans.org,handsorgbjp(at)gmail[dot]com
0,HANDS HUMAN AND NATIONAL DEVELOPMENT SOCIETY,"C/O KANAVI BUILDING AMRUTESHWAR HIGH-SCHOOL ROAD, EXTENSION, ANNIGERI-582201",DHARWAD,KARNATAKA,Not Available,9845088151,Not Available,msdtp206(at)gmail[dot]com
0,HAPPY HOME FOR HANDICAPPED TRUST,Happy Home for Handicapped 1st Cross Mission Compound Shimoga 577201,Shimoga,KARNATAKA,Not Available,9886793209,Not Available,happyhomeindia1(at)gmail[dot]com
0,Happy Horizons Trust,"305 Vasavi Pearl Apts, Celebrity Classic Layout,Doddathoguru Village, Electronic City, Bangalore, 560100",BANGALORE,KARNATAKA,011-42801465,9535206828,http://www.happyhorizons.org,kshitiz(at)happyhorizons[dot]in
0,HARSHA GRAMEENA MATTU NAGARA SAMAJIKA ABHIVRUDDHI SAMSTHE,AT CHANNAVEER NAGAR FILTERBED ROAD KALABURGI -585104GULBARGA STATE KARNATAKA,GULBARGA,KARNATAKA,Not Available,9901797686,Not Available,harshango2018(at)gmail[dot]com
0,Harvest International Ministries,"238, DAYANANDANAGAR, SRIRAMPURAM",Bangalore,KARNATAKA,Not Available,9820001068,Not Available,jacob[dot]mumbai(at)gmail.com
0,Hasanmukhi Mahila Samsthe,"Hasanmukhi Mahila Samsthe Plot No. 141,Pooja Beauty Parlour,Rajiv Gandhi Nagar,GADAG-582101 Karnataka State.",Gadag,KARNATAKA,08372-236809,8495876809,Not Available,pk_mastermind(at)rediffmail[dot]com
0,Hasiru Dala,"C/O. RADIO ACTIVE,PALACE ROAD",BANGALORE,KARNATAKA,Not Available,7829777737,http://www.hasirudala.in,nalini[dot]hasirudala(at)gmail.com
0,Hassan Jesuit Educational Society,Hassan Jesuit Educational Society Salagame Road Hassan,Hassan,KARNATAKA,Not Available,9148550100,http://www.karnatakajesuits.org/hassan.html,hassanjesuit(at)gmail[dot]com
0,Hasta Shilpa Trust,"50 Anant Nagar Manipal, Udupi",Manipal,KARNATAKA,Not Available,9845229701,http://www.indiaheritagevillage.org,hastashilpatrust(at)gmail[dot]com
0,HASTAKALA THE RURAL HANDICRAFT DEVELOPMENT ASSOCIATION,AT POST : HIREBUDANURTALUKA : SAUNDATTIDistrict : Belagavi,HIREBUDANUR,KARNATAKA,Not Available,9480536791,Not Available,ohastakala(at)yahoo[dot]com
0,Hattiangady Sri Siddhivinayaka Kshetra Development Trust,"Sumukha Building, Hattiangady, Kundapura Taluk, Udupi",Kundapura,KARNATAKA,Not Available,9448297048,Not Available,nsnayak62(at)gmail[dot]com
0,HAVE A HEART FOUNDATION,"NO.14, BACHAMMAL ROAD, COX TOWN, BENGALURU",BENGALURU,KARNATAKA,Not Available,8050027025,Not Available,haveaheart(at)favouriteshop[dot]biz
0,HAVYAKA SAMPADABHIVRIDHI SAMAJA,kedalasarabhimanakone (p) sagara (tq),sagar,KARNATAKA,Not Available,9535016537,http://www.havyaka.samaja12@gmail.com,havyaka[dot]samaja12(at)gmail.com
0,HAYAGRIVA CHARITABLE TRUST,"679, 1STS STAGE, 2ND MAIN 3RD CROSS, DOMLUR LAYOUT, DOMLUR(AND) 102, MUSURI APARTMENT, NO8, SERVICE ROAD, DOMLUR LAYOUT, DOMLUR",BENGALURU,KARNATAKA,Not Available,8105429127,http://www.hayagrivaindia.com,info(at)hayagrivaindia[dot]com
0,HAZARAT BILAL EDUCATIONAL AND SOCIAL WELFARE SOCIETY,C/O; HASAN SAB WALLIBHAVI.BINJALA BHAVI ROAD .POST; KALAKERI. TALUKA ; SINDAGI. DIST; VIJAYAPUR.,VIJAYPUR,KARNATAKA,Not Available,9845310598,Not Available,abcudupi06(at)gmail[dot]com
0,HAZARATH SYED MOHAMMED PEER SHA KHADRI EDUCATIONAL AND WELFARE TRUST,"ASIM LAYOUT, SIRA, TUMKUR DIST, KARNATAKA, INDIA, PIN-572137",SIRA,KARNATAKA,Not Available,7406370049,Not Available,munirajynj(at)gmail[dot]com
0,Hazarth Zindesha mother rahamathulla alai education society,jb halli road 5th ward rampura village molakalmuru talukchitradurga dist karnataka 577540,molakalmuru,KARNATAKA,Not Available,9886222014,Not Available,md[dot]mansur2011(at)gmail.com
0,HAZRATH SHAIKH MINHAJUDDIN ANSARI KALLERAWAN CHARITABLE TRUST,"KCT CAMPUS, QAMAR-UL-ISLAM COLONY, RING ROAD, KALABURAGI",GULBARGA,KARNATAKA,Not Available,9448651407,Not Available,pplkctp(at)rediffmail[dot]com
0,HCG FOUNDATION,"No 8 P. Kalinga Rao Road, Sampangirama nagara, Bengaluru",Bangalore,KARNATAKA,Not Available,9916488864,Not Available,raghav[dot]hcgrf(at)gmail.com
0,Head Held High Foundation,"No 21-22, Adarsh Palm Meadows, Ramagondonahalli, Whitefield Road, bengalurur 560066",Bangalore,KARNATAKA,Not Available,9845537600,http://www.head-held-high.org,sunil[dot]savara(at)head-held-high.org
0,HEADSTREAMS,"2200, 5th E Cross, 17th A Main, HAL 2nd Stage, Bengaluru",Bengaluru,KARNATAKA,Not Available,9342858056,https://www.headstreams.org,naveen(at)headstreams[dot]org
0,Health Environment and Socio Economic Litracy Project,VEDAVATHI NAGARA HIRIYUR,HIRIYUR,KARNATAKA,Not Available,9448415402,http://www.helphiriyurngo.org,helphiriyurngo(at)yahoo[dot]com
0,HEALTH TO ALL,"datta Bio fertilizer near orbit church road, bhalki",Bidar,KARNATAKA,Not Available,8971204084,http://healthtoall.com,healthtoall8(at)gmail[dot]com
0,HEALTHY INDIA CHARITABLE TRUST,"318 Royal Heritage Apt, Old Madras Road, Near Tin Factory Bus stop, Bengaluru",Bengaluru,KARNATAKA,Not Available,9620751019,https://healthyindiacharitabletrust.wordpress.com/,sameerahmed_007(at)yahoo[dot]com
0,HEARDS FOUNDATION,"HEARDS FOUNDATION (R), T.A.P.C.M.S. BUILDING , PERIYAPATTANA TOWN, MYSORE DISTRICT-571107, KARNATAKA STATE .",PERIYAPATTANA,KARNATAKA,08223-274449,9448596438,http://www.heardsfoundation.org,heardsfoundation(at)gmail[dot]com
0,Heart of Jesus Society,40 2c wellington street richmond town,Bangalore,KARNATAKA,Not Available,7502029291,Not Available,bursarindia(at)gmail[dot]com
0,HELP A CHILD AND WOMAN OF INDIA,"HELP A CHILD AND WOMAN OF INDIA 1005, Kacharakana Halli, Hennur Main Road, St.Thomas town post, Bangalore560084",Bangalore,KARNATAKA,Not Available,9845024275,Not Available,levenasalome[dot]n(at)hotmail.com
0,Help Child India Foundation,HELP CHILD INDIA FOUNDATION NO-1031.7TH A MAIN 1ST BLOCK KORAMANGALA,BANGLORE,KARNATAKA,080-41306241,8197666600,http://helpchildindia.org,helpchildindiaorg(at)gmail[dot]com
0,HELP US BUILD MINISTRIES,"""OSER"" No 1, Lal Bahadur Colony, Gadag Road, Hubballi.",Hubballi,KARNATAKA,Not Available,9880357677,Not Available,helpusbuild(at)hotmail[dot]com
0,HELP2EDUCATE FOUNDATION CHARITABLE TRUST,"BLOCK NO 22/23 KSRTC LAYOUT ,HUMNABAD BIDAR",BIDAR,KARNATAKA,Not Available,9916777723,http://help2educatefoundation.org/,info(at)help2educatefoundation[dot]org
0,HELPERS OF MOUNT ROSARY TRUST,"ALANGAR, MOODBIDRI-574227",ALANGAR,KARNATAKA,Not Available,9845221907,Not Available,relconghmr(at)yahoo[dot]com
0,Helping Hand Trust,"Helping Hand Trust St. teresa sanitorium campus pbn 5602, Sadbhavana dr raj road, Rajajinagar bengaluru",Bangalore,KARNATAKA,Not Available,8867406776,Not Available,hhpct2000(at)yahoo[dot]co.uk
0,Helping Hand Welfare Society,Kalkere Main Road Horamavu Post Bangalore 560 043,Bangalore,KARNATAKA,Not Available,9900088694,Not Available,beulah(at)hhws[dot]org
0,helping hands foundation,SP ONYX BUILDING NEAR LAXMI THEATER DHARWAD,DHARWAD,KARNATAKA,Not Available,7899225510,Not Available,helpinghandsngo4u(at)gmail[dot]com
0,HELPING HANDS INDIA,"23, CHETTAPPA GARDEN, COX TOWN, JEEVANAHALLI",BANGALORE,KARNATAKA,Not Available,9611777733,Not Available,psgeorge(at)yahoo[dot]com
0,HELPING HANDS INDIA R TRUST,181/1 karahalli village and post Bangarapet-563114 kolar dt karnataka,bangalore rurral,KARNATAKA,Not Available,9972780515,http://www.hhitngo.com,samuelmoses550(at)gmail[dot]com
0,HELPING HEART TRUST,"NO 937/2 4th Main, 4thcrHMT Layout PEENYA BANGALORE",BANGALORE,KARNATAKA,Not Available,9686580710,Not Available,helpinghearttrust30(at)gmail[dot]com
0,Helping Samaritans Foundation,"No.7, 5th Main, (1st Main OLD), Sudhamanagar, Near St.Thomas Church, New Thippasandra Post, Bangalore560075",Bangalore,KARNATAKA,Not Available,9739777764,Not Available,helpingsamaritansfoundation(at)gmail[dot]com
0,Helpline Charitable Trust,"708, 16th A main, 38th Cross, Jayanagar, 4th T, Block",Bangalore,KARNATAKA,Not Available,9945176064,Not Available,s_k_raman(at)hotmail[dot]com
0,HELPS INTERNATIONAL,"4, A BLOCK 1ST CROSS BRR LAYOUT, DODDA BANASWADI",Bengaluru,KARNATAKA,Not Available,8095110000,http://www.helpsint.com/,elson[dot]inbox(at)gmail.com
0,HEMA EDUCATIONAL AND CHARITABLE TRUST BIDAR,HO NO 9-7-219 GANDHI GUNJ INDUSRTRIAL ESTATE BIDAR,BIDAR,KARNATAKA,Not Available,9480951222,Not Available,hbpatiltrustbdr(at)gmail[dot]com
0,HEMADRI EDUCATIONAL AND DEVELOPMENTAL SOCIETY(HEDS),"Opp Sarapaniswamy mutt,Sapthagiri nilaya,Sharadadevi Nagara,Tumkur",Tumkur,KARNATAKA,Not Available,9449652771,Not Available,hedstmk(at)gmail[dot]com
0,HEMAVATHI GRAMEENABHIVRUDDI SAMSTHE,MADUVINAKODI VILLAGE,KRISHNARAJAPET,KARNATAKA,Not Available,9164576503,Not Available,yamunakrpet(at)gmail[dot]com
0,HEMOPHILIA SOCIETY BANGALORE CHAPTER,"BASEMENT, BHAGAVAN MAHAVEER JAIN HOSPITAL, VASANTHNAGAR",BANGALORE,KARNATAKA,Not Available,9886050060,Not Available,care(at)hemophiliabangalore[dot]org
0,HERANJALU YAKSHAGANA PRATHISHTHANA,"Yaksha Balaga, Nagoor Kirimanjeshwara Kundapura Taluk",Udupi District,KARNATAKA,Not Available,9741954450,Not Available,jathindra_co(at)yahoo[dot]com
0,HERITAGE,"NO.1,CHINMAYA APARTMENT, PUTTANNA ROAD, BASAVANAGUDI, BANGALORE-560004",BANGALORE,KARNATAKA,Not Available,9481800969,Not Available,accounts(at)vigirom[dot]com
0,HERITAGE CHARITABLE TRUST,"4, HERITAGE BUILDING, 6TH CROSS, PUKHRAJ LAYOUT, BANNERGHATTA ROAD (NEXT TO MARBLE CENTRE INTERNATIONAL), BANGALORE-560030.",BANGALORE,KARNATAKA,Not Available,9448044800,Not Available,pastorhendricks(at)hotmail[dot]com
0,Hexagon Foundation for beekeeping and rural development,"82,70TH CROSS 5THBLOCK RAJAJINAGAR",BANGALURU,KARNATAKA,Not Available,9449788051,Not Available,president2hexagon(at)rediffmail[dot]com
0,HIDAYAH FOUNDATION,"APS Complex, 2nd Floor, Highland, Mangalore.",Mangalore,KARNATAKA,Not Available,9741404427,http://www.hidayahfoundation.org,hidayah2007(at)rediffmail[dot]com
0,HIMALAYAN INDIAN BUDDHIST STUDENTS WELFARE ASSOCIATION,DREPUNG MONSTIC UNIVERSITY LAMA CAMP NO 2 PO TIBETAN COLONY TATTIHALLI MUNDGOD,MUNDGOD,KARNATAKA,Not Available,7204499983,Not Available,geshe_sherab(at)yahoo[dot]com
0,HIND EDUCATION SOCIETY,MAHADEV BULLDING SHIV NGARSOUTH BIDAR,BIDAR,KARNATAKA,Not Available,9880256113,Not Available,hindeducationsocietybidar(at)gmail[dot]com
0,HINDI PRACHAR SANGHA MUDHOL,SECRETERY HINDI PRACHAR SANGHA MUDHOL PIN:587313,MUDHOL,KARNATAKA,08350-280810,9901293750,Not Available,tkhanchate(at)gmail[dot]com
0,HINDI VIDYAPEETH,"Plot No 70, Behind Gujarat Bhavan, Kumbhakonam Plot, Hubli",Hubli,KARNATAKA,Not Available,9343404423,Not Available,savitanaik95(at)yahoo[dot]com
0,Hindu Seva Prathisthana,"Head Office: Hindu Seva Prathisthana,Ajita Shree, Bull Temple Road, Basavanagudi, Bangaluru -",Bangaluru,KARNATAKA,080-23312908,9741598443,http://hinduseva.org/,hinduseva(at)gmail[dot]com
0,Hindu Vidyadayinee Sangha,"VIDYADAYINEE COMPOUND,N H 66, SURATHKAL",MANGALORE,KARNATAKA,Not Available,9980753801,Not Available,hvsangha(at)gmail[dot]com
0,HIPC TRUST,"NO 143, 3RD, MAIN ROAD, 1ST BLOCK, KORAMANALA, BANGALORE560034",Banalore,KARNATAKA,Not Available,9448849624,http://www.hipc.org,tvgnair1946(at)gmail[dot]com
0,HIPPOCAMPUS READING FOUNDATION,"No.:525, 16th Main Road, 3rd Block, Koramangala, Bangalore",Bangalore,KARNATAKA,Not Available,9886155840,Not Available,VINAY(at)MRJA[dot]IN
0,HIS GRACE EDUCATIONAL TRUST,"No.8, 13th Cross,Ramesh Nagar, Maratha Halli Post, Bangalore",Bangalore,KARNATAKA,Not Available,9731182782,http://www.hisgraceindia.org,ashokmysaviour(at)gmail[dot]com
0,HMS EDUCATION SOCIETY REG,Chairman HMS Education Scoiety Shetti Halli Road Tumkur-572102 karnataka(state) India.,Tumkur,KARNATAKA,Not Available,9448083678,http://hmsit.ac.in,chairman(at)hmsit[dot]ac.in
0,HOLY ALEXANDER FOUNDATION,"HOLY ALEXANDER FOUNDATION 79-1/, AISHWARYA SAMPOORNA BUILDING, BASAVANAGUDI, PIN:560004",Bangalore,KARNATAKA,Not Available,9980490000,Not Available,deepakshinde9000(at)gmail[dot]com
0,Holy Berachah Ministries,"DOOR NO 18 G C COLONY QUEENS ROAD,BENGALURU,560051",Bangalore,KARNATAKA,Not Available,9495588422,Not Available,holyberachah2016(at)gmail[dot]com
0,HOLY CROSS CONVENT,PADUVARY P.O BYNDOOR UDUPI-576214,BYNDOOR,KARNATAKA,Not Available,9964903661,Not Available,holycrossconventbyndoor(at)gmail[dot]com
0,HOLY CROSS EDUCATION SOCIETY LAKSHMI NAGAR CAMP BELLARY,"LAKSHMI NAGAR CAMP , SOMASAMUDRA POST, BELLARY583102",BELLARY,KARNATAKA,Not Available,9740350397,Not Available,danjyothiscc(at)gmail[dot]com
0,HOLY FAMILY BHAVAN TRUST,"V P Bore, Hunsur, Mysore, Karnataka",Hunsur,KARNATAKA,Not Available,8095842247,Not Available,holyfamilypublicschool3(at)gmail[dot]com
0,HOLY ROCK EDUCATIONAL AND RESEARCH TRUST,Shantnagar Bhakur Shahabad Tq Chittapur Dist Gulbarga,Gulbarga,KARNATAKA,Not Available,9740308299,Not Available,holyrockschoolsdb(at)gmail[dot]com
0,HOLY SPIRIT MINISTRIES,"RR No 7, Weeh 2779, Opp Divya Academic School ,Kodigehalli Main RoadAyyappa Nagar, K R Puram PO,",QUEENS ROAD,KARNATAKA,Not Available,9008749778,Not Available,holyspiritministry2007(at)gmail[dot]com
0,Holy Trinity Ashram Trust,"HOLY TRINITY ASHRAM S.O.S. POST,B.G. ROAD BANGALORE,KARNATTAKA",BANGALORE,KARNATAKA,Not Available,9497439771,Not Available,xavierosst(at)gmail[dot]com
0,Hombaale Prathiba Ranga,"No.655, Ist Floor, 4th Cross, 5th Main Road, Hanumanthnagar, Bangalore560019",Bangalore,KARNATAKA,Not Available,9448087887,Not Available,palgunah(at)gmail[dot]com
0,HOMBELAKU FOUNDATION,""" HOMBELAKU"" 1ST CROSS SHARADA COLONY, YALAKKI SHETTER COLONY",DHARWAD,KARNATAKA,Not Available,9611735224,Not Available,hombelakufoundation(at)gmail[dot]com
0,HOME OF FAITH CHARITABLE TRUST,"DIVINE GRACE, NO. 30-35, BYRAWESHWARA LAYOUT, HENNUR VILLAGE, KALYAN NAGAR POST",Bangalore,KARNATAKA,Not Available,9901397897,http://www.homeoffaith.org,home[dot]o.faith(at)gmail.com
0,HONAVAR FOUNDATION,"Gotnakodlu, Hosakuli",Honavar,KARNATAKA,Not Available,9880210080,https://honavar.in,foundation(at)honavar[dot]in
0,Honganasu Charitable Foundation,No 102 Ground floor Opp St Peters school Kaikondarahalli,Bengaluru,KARNATAKA,Not Available,9886919660,Not Available,vasusetlur(at)gmail[dot]com
0,HONGIRANA SAMAGRA GRAMINABIRUDDI HAGU SHAIKSHANIKA SAMSTE,"Gangavati Taluk, Koppal Jilla",Sriramnagar,KARNATAKA,Not Available,8317419429,Not Available,kannadigakrt(at)gmail[dot]com
0,HONGIRANA SOCIAL And CULTURAL FOUNDATION,HOSADODDIVILLAGE BOPPEGODANAPURAHOBLI MALAVALLI TALUK MANDYADISTRICT,HOSADODDI VILLAGE,KARNATAKA,Not Available,9868739739,http:/www.hongiranatrust.org,hongiranascfoundation(at)gmail[dot]com
0,HONNAMMA EDUCATION SOCIETY,HONNAMMA EDUCATION SOCIETYS RESIDENTIAL SCHOO NEAR HATALAGERI NAKA 2ND CROSS GADAG 582102,GADAG,KARNATAKA,0836-2444886,9343867950,Not Available,honnammaeducation(at)gmail[dot]com
0,HONNAPPAR MANJAPPA EDUCATIONAL AND CHARITABLE TRUST,"RS KULAGATTE, 4TH BLOCK, KULAGATTE VILLAGE",DAVANAGERE,KARNATAKA,Not Available,9972716897,Not Available,hmectkulagatte(at)gmail[dot]com
0,Hoovinahole Prathistana,"Registered Office: No.27, 6th Cross, 7th Main, Chamundeshwari Nagar, Begur, Bengaluru- 560114",Bangalore,KARNATAKA,096-20356789,8088081008,http://hoovinahole.org,hoovinahole(at)gmail[dot]com
0,HOPE FOUNDATION,"408-C, 2ND A MAIN, MUTHYALA NAGAR, MES ROAD GOKULA EXTN PO",BANGALORE,KARNATAKA,Not Available,9538932978,Not Available,hopefoun(at)gmail[dot]com
0,Hope Foundation for Innovative Research Science and Technology,623 1st floor A block Sahakara Nagar Bangalore-560092,Bangalore,KARNATAKA,080-40909101,9481478126,Not Available,hopefirsttrust(at)gmail[dot]com
0,HOPE FOUNDATION TRUST INTERNATIONAL,No 21 3rd Cross Road Annayappa Block Benson Town Post Bangalore,BANGALORE,KARNATAKA,Not Available,8880174550,Not Available,vimalastephen949(at)gmail[dot]com
0,HOPE HOME FOUNDATION,"Indian Apostolic Church Premises, 100 ft road, New Mandli, Shivamogga",Shimoga,KARNATAKA,Not Available,9739231043,http://www.hhfworld.com/,hopehomefoundationsmg(at)gmail[dot]com
0,HOPE INDIA MISSION AND INSTITUTE,"NO.26, BETHEL NAGAR, BASAVANNAGAR",BANGALORE,KARNATAKA,Not Available,9449674285,Not Available,dblesswin(at)gmail[dot]com
0,Hope Ministries,"865, Kammanahalli Main Road,",Bangalore,KARNATAKA,Not Available,8095950777,Not Available,hopeministries[dot]in(at)gmail.com
0,Hope Recovery Centre,"28/12,18th Cross, Malleswaram West,",BANGALORE,KARNATAKA,0831-2400150,9449205853,http://www.theprojectvision.org,georgekannan2002(at)rediffmail[dot]com
0,Hope Springs,"NO. 288, 1-4 KSM HEALTH CENTRE KOTHANUR NARAYANAPURA",Bangalore,KARNATAKA,Not Available,9620423427,http://www.hopesprings.in/,kevin(at)hopesprings[dot]in
0,HOPE TRUST,"NO.2, 5TH CROSS ANJANAPPA LAYOUT KOTHANUR POST BANGALORE560 077",BANGALORE,KARNATAKA,Not Available,9902933690,Not Available,obedhaokip68(at)gmail[dot]com
0,HORATTI FOUNDATION,"No-231,Ground floor,16th Cross, 9th Main,sector-6 HSR Layout,Near Agrawal bhavan, bagaluru-560102",BANGALORE,KARNATAKA,Not Available,8722629037,Not Available,nrajesh568(at)gmail[dot]com
0,HORIZON MINORITY EDUCATIONAL TRUST,"C/o Citizen I.T.I., H.No. 2907, Sana Arcade, Adarsh Nagar, Gulbarga, Karnataka - 585 105",gulbarga,KARNATAKA,Not Available,9901528547,Not Available,citizenitikarnataka(at)gmail[dot]com
0,HOSA BELAKU SOCIETY,"1339/14, Vijayanagara Badavane, Near New RTO Office, Ring Road, Davanagere",Davanagere,KARNATAKA,Not Available,9880853607,Not Available,hosabelaku09(at)rediffmail[dot]com
0,Hosa Kirana Charitable Society,"JeevodayaAshram, Doddakannalli, Janatha Colony, Carmalaram Post, Bangalore",Bangalore,KARNATAKA,Not Available,9483111960,Not Available,holycrossbursar(at)gmail[dot]com
0,HOSA-HEJJE SHIKSHANA MATTU SEVA SAMSTHE,"23RD WARD, GUNDAMMA CAMP, GOWLI LAYOUT, GANGAVATHI DISTRICTKOPPAL STATE-KARNATAKA, PIN NO- 583227",GANGAVATHI,KARNATAKA,Not Available,8217646873,Not Available,YAMUNABESTAR(at)GMAIL[dot]COM
0,hosabelaku,"Hosabelaku Sunrise,3, G.M. TowerT.M. Road, HONNALI, Karnataka, INDIA",HONNALI,KARNATAKA,Not Available,9449248545,Not Available,hb[dot]sr(at)rediffmail.com
0,Hosanna mission trust,"NO 749/2 OLD POST OFFICE ROAD, ANDERSONPET POST, KGF563113, KOLAR DIST, KARNATAKA STATE, INDIA",KOLAR GOLD FIELD,KARNATAKA,Not Available,8867764822,Not Available,hosannamissiontrust942(at)gmail[dot]com
0,Hosanna Outreach Empowerment Trust,"No:22, Byrathi Kanne, New kalyan Nagar Post, Hennur Bande, Bangalore",Bangalore,KARNATAKA,Not Available,9449073060,Not Available,victorjjv(at)gmail[dot]com
0,HOSPET ROTARY CHARITABLE TRUST,"Station Road,",HOSAPETE,KARNATAKA,Not Available,9900084121,Not Available,sunilmorarka(at)gmail[dot]com
0,HOTHUR FOUNDATION,"WAHABGROUP NO. 1/4, 1ST FLOOR, BATRA CHAMBERS , CUNNINGHAM ROAD , BANGALORE560052.",BANGALORE,KARNATAKA,Not Available,9845177700,http://WWW.HOTHURFOUNFATION.COM,hothurfoundation(at)wahabgroup[dot]com
0,HOUSE OF HOPE CHARITABLE TRUST,"86/2, 6th Cross, 5th Main, KEB Main Road, Kullappa Circle",BANGALORE,KARNATAKA,Not Available,9535728282,Not Available,pasprabhu(at)gmail[dot]com
0,HOYSALA HOME CARE TRUST R,"NO.50, HAPPY GARDEN REVANNA LAYOUT ANANDAPURA T.C. PALYA MAIN ROAD K R PURA",BENGALURU,KARNATAKA,Not Available,8050051490,http://hoysalatrust.org/,hoysalatrust15(at)gmail[dot]com
0,HRACB,"26, 7TH CROSS, THIMMAIAH GARDEN,RT NAGAR BANGALORE",BANGALORE,KARNATAKA,Not Available,7760080895,Not Available,hracb2019(at)gmail[dot]com
0,HSI CHARITABLE TRUST,"HSI CHARITABLE TRUST 261, GOWTHAMNAGAR,YESWANTHPUR, BANGALORE-560022",BANGALORE,KARNATAKA,080-65603298,9742074272,Not Available,hsicharitablevasantha(at)yahoo[dot]com
0,HUDA AL KHAIRIYA EDUCATIONAL And CHARITABLE TRUST,"NO.66 SAVAY PALYA, SHIMOGA",SAVAY PALYA,KARNATAKA,Not Available,9897866221,Not Available,SAQIBAMBHETA17(at)GMAIL[dot]COM
0,HUDA EDUCATIONAL SOCIETY,"Huda Educational Scoety Near 1st Railway Gate, Cowl Bazaar, Bellary583102 Karnataka",Bellary,KARNATAKA,Not Available,9743421497,http://mohammadia.org.in,hudaeducationsociety1234(at)gmail[dot]com
0,HUKKERI INTIGRATED RURAL DEVELOPMENT SOCIETY,MINI VIDHANSOUDHAROAD JAYANAGAR HUKKERI TALUKABELGAUM DIST HUKKERI-591309,HUKKERI,KARNATAKA,Not Available,9845087306,Not Available,shwetapattanshetti2(at)gmail[dot]com
0,huma women minorites rural development society,"HUMA WOMEN MINORITIES RURAL DEVELOPMENT SOCIETY,Bld No:5-2-67/5-2-68,Neelkanteshwar camp Baligar Oni,GANGAVATHI,Dist: KOPPAL,State:KARNATAKA",GANGAVATHI,KARNATAKA,Not Available,8310989997,http://www.huma.site,shaheenkausar[dot]huma(at)gmail.com
0,HUMAN AND INSTITUTIONAL DEVELOPMENT FORUM,"21/4, PRAKRIYA, 2ND CROSS, ATMANANDA COLONY, 1ST A MAIN, SULTAN PALYA, R T NAGAR POST",BENGALURU,KARNATAKA,Not Available,9980566741,http://hidforum.org,admin(at)hidforum[dot]org
0,HUMAN CARE FOUNDATION,No 50 K R Gardan 2n stagejeevanahalli Bangalore North Bangalore frazer town karnata 560005,BANGALORE,KARNATAKA,Not Available,9742825399,Not Available,humancarefoundn(at)gmail[dot]com
0,HUMAN DEVELOPMENT FOUNDATION,"No.1129, 30th Block, Austin Town, BDA Flat, Neelasandra, Bangalore",Bangalore,KARNATAKA,Not Available,9901733892,Not Available,hdfbangalore1998(at)yahoo[dot]co.in
0,HUMAN INTEGRATED DEVELOPMENT ASSOCIATION,Plot No 13 Shivatare Nilaya 2nd Cross Devi Nagar Aland Road,Gulbarga,KARNATAKA,Not Available,7619377200,Not Available,hidaaland(at)gmail[dot]com
0,HUMAN RELEVANT RESEARCH INSTITUTE,"NO 172, 2ND MAIN ROAD, NEAR PLD BANK, FORT,KOLAR TOWN",KOLAR,KARNATAKA,Not Available,7975902074,https://www.hrri.in,hrri[dot]in1234(at)gmail.com
